Original works,,,,,
Opera,,,,,
Don Sanche (Le château de l'amour),1824–25,Stage,,vv ch orch,"opera in 1 act; libretto by Théaulon and de Rancé, after a story by Jean-Pierre Claris de Florian; first perf. 1825-10-17 in Paris; unpublished"
Die Rose (Lied von Franz Schubert),1838,"Piano, transcr.",,pf,"2nd version of S.556/1, S.556/3"
Die Rose (Lied von Franz Schubert),1837,"Piano, transcr.",,pf,"3rd version of S.556/1, S.556/2"
Lob der Tränen (Lied von Franz Schubert),1838,"Piano, transcr.",,pf,"arr. of the song Lob der Tränen, D.711 by Franz Schubert"
Erlkönig (Lied von Franz Schubert),1837,"Piano, transcr.",,pf,"arr. of the song Erlkönig, D.328 by Franz Schubert; 1st version of S.558/4, S.558/4bis"
Meeresstille (Lied von Franz Schubert),1837,"Piano, transcr.",,pf,"arr. of the song Meeres Stille, D.216 by Franz Schubert; 1st version of S.558/5"
Frühlingsglaube (Lied von Franz Schubert),1837,"Piano, transcr.",,pf,"arr. of the song Frühlingsglaube, D.686 by Franz Schubert; 1st version of S.558/7, S.558/7bis"
Ave Maria (Lied von Franz Schubert),1837,"Piano, transcr.",,pf,"arr. of the song Ave maria, D.839 by Franz Schubert; 1st version of S.558/12"
Lieder von Franz Schubert (12):,1837–38,"Piano, transcr.",,pf,
Sei mir gegrüßt (Sois toujours mes seuls amours),1837–38,"Piano, transcr.",,pf,"arr. of the song Sei mir gegrüsst, D.741 by Franz Schubert"
Auf dem Wasser zu singen (Barcarolle),1837–38,"Piano, transcr.",,pf,"arr. of the song Auf dem Wasser zu singen, D.774 by Franz Schubert"
Du bist die Ruh' (L'attente),1837–38,"Piano, transcr.",,pf,"arr. of the song Du bist die Ruh, D.776 by Franz Schubert; 1st version of S.558/3bis"
Du bist die Ruh' (L'attente),1876,"Piano, transcr.",,pf,2nd version of S.558/3
Erlkönig (Le roi des Aulnes),1837–38,"Piano, transcr.",,pf,"arr. of the song Erlkönig, D.328 by Franz Schubert; 2nd version of S.557a, S.558/4bis"
Erlkönig (Le roi des Aulnes),1876,"Piano, transcr.",,pf,"3rd version of S.557a, S.558/4"
Meeresstille (La mer calme),1837–38,"Piano, transcr.",,pf,"arr. of the song Meeres Stille, D.216 by Franz Schubert; 2nd version of S.557b"
Die junge Nonne (La jeune r éligieuse),1837–38,"Piano, transcr.",,pf,"arr. of the song Die junge Nonne, D.828 by Franz Schubert"
Frühlingsglaube (Espoir dans le printemps),1837–38,"Piano, transcr.",,pf,"arr. of the song Frühlingsglaube, D.686 by Franz Schubert; 2nd version of S.557c, S.558/7bis"
Frühlingsglaube (Espoir dans le printemps),1876,"Piano, transcr.",,pf,"3rd version of S.557c, S.558/7"
Gretchen am Spinnrade (Marguerite),1837–38,"Piano, transcr.",,pf,"arr. of the song Gretchen am Spinnrade, D.118 by Franz Schubert; 1st version of S.558/8bis"
Gretchen am Spinnrade (Marguerite),1876,"Piano, transcr.",,pf,2nd version of S.558/8
Ständchen von Shakespeare (La sérénade de Shakspeare),1837–38,"Piano, transcr.",,pf,"arr. of the song Ständchen, D.889 by Franz Schubert; 1st version of S.558/9bis"
Ständchen von Shakespeare (La sérénade de Shakspeare),1876,"Piano, transcr.",,pf,2nd version of S.558/9
Rastlose Liebe,1837–38,"Piano, transcr.",,pf,"arr. of the song Rastlose Liebe, D.138 by Franz Schubert"
Der Wanderer (Le pèlerin),1837–38,"Piano, transcr.",,pf,"arr. of the song Der Wanderer, D.493 by Franz Schubert; 1st version of S.558/11bis"
Der Wanderer (Le pèlerin),1876,"Piano, transcr.",,pf,2nd version of S.558/11
Ave Maria,1837–38,"Piano, transcr.",,pf,"arr. of the song Ave Maria, D.839 by Franz Schubert; 2nd version of S.557d"
Gondelfahrer (Männerquartett von Franz Schubert),1838,"Piano, transcr.",,pf,"arr. of the chorus Gondelfahrer, D.809 by Franz Schubert"
La sérénade de Franz Schubert,1837,"Piano, transcr.",,pf,"arr. of No.4 of the song cycle Schwanengesang, D.957 by Franz Schubert; 1st version of S.560/7, S.560/7a"
Schwanengesang (Lieder von Franz Schubert),1838–39,"Piano, transcr.",,pf,"arr. of the song cycle Schwanengesang, D.957 by Franz Schubert"
Die Stadt,1838–39,"Piano, transcr.",,pf,"arr. of No.11 of the song cycle Schwanengesang, D.957 by Franz Schubert"
Das Fischermädchen,1838–39,"Piano, transcr.",,pf,"arr. of No.10 of the song cycle Schwanengesang, D.957 by Franz Schubert"
Aufenthalt,1838,"Piano, transcr.",,pf,"arr. of No.5 of the song cycle Schwanengesang, D.957 by Franz Schubert"
Am Meer,1838–39,"Piano, transcr.",,pf,"arr. of No.12 of the song cycle Schwanengesang, D.957 by Franz Schubert"
Abschied,1838–39,"Piano, transcr.",,pf,"arr. of No.7 of the song cycle Schwanengesang, D.957 by Franz Schubert"
In der Ferne,1838–39,"Piano, transcr.",,pf,"arr. of No.6 of the song cycle Schwanengesang, D.957 by Franz Schubert"
Ständchen,1838,"Piano, transcr.",,pf,"arr. of No.4 of the song cycle Schwanengesang, D.957 by Franz Schubert; 2nd version of S.559a, S.560/7a"
Ständchen,1880,"Piano, transcr.",,pf,"3rd version of S.559a, S.560/7"
Ihr Bild,1838–39,"Piano, transcr.",,pf,"arr. of No.9 of the song cycle Schwanengesang, D.957 by Franz Schubert"
Frühlingssehnsucht,1838–39,"Piano, transcr.",,pf,"arr. of No.3 of the song cycle Schwanengesang, D.957 by Franz Schubert"
Liebesbotschaft,1838–39,"Piano, transcr.",,pf,"arr. of No.1 of the song cycle Schwanengesang, D.957 by Franz Schubert"
Der Atlas,1838–39,"Piano, transcr.",,pf,"arr. of No.8 of the song cycle Schwanengesang, D.957 by Franz Schubert"
Der Doppelgänger,1838–39,"Piano, transcr.",,pf,"arr. of No.13 of the song cycle Schwanengesang, D.957 by Franz Schubert"
Die Taubenpost,1838–39,"Piano, transcr.",,pf,"arr. of No.14 of the song cycle Schwanengesang, D.957 by Franz Schubert"
Kriegers Ahnung,1838–39,"Piano, transcr.",,pf,"arr. of No.2 of the song cycle Schwanengesang, D.957 by Franz Schubert"
Winterreise (12 Lieder von Franz Schubert),1839,"Piano, transcr.",,pf,"arr. of 12 songs from the cycle Winterreise, D.911 by Franz Schubert"
Gute Nacht,1839,"Piano, transcr.",,pf,"arr. of No.1 from the cycle Winterreise, D.911 by Franz Schubert"
Die Nebensonnen,1839,"Piano, transcr.",,pf,"arr. of No.23 from the cycle Winterreise, D.911 by Franz Schubert"
Mut!,1839,"Piano, transcr.",,pf,"arr. of No.22 from the cycle Winterreise, D.911 by Franz Schubert"
Die Post,1839,"Piano, transcr.",,pf,"arr. of No.13 from the cycle Winterreise, D.911 by Franz Schubert"
Erstarrung,1839,"Piano, transcr.",,pf,"arr. of No.4 from the cycle Winterreise, D.911 by Franz Schubert"
Wasserflut,1839,"Piano, transcr.",,pf,"arr. of No.6 from the cycle Winterreise, D.911 by Franz Schubert"
Der Lindenbaum,1839,"Piano, transcr.",,pf,"arr. of No.5 from the cycle Winterreise, D.911 by Franz Schubert"
Der Leiermann,1839,"Piano, transcr.",,pf,"arr. of No.24 from the cycle Winterreise, D.911 by Franz Schubert"
Täuschung,1839,"Piano, transcr.",,pf,"arr. of No.19 from the cycle Winterreise, D.911 by Franz Schubert"
Das Wirtshaus,1839,"Piano, transcr.",,pf,"arr. of No.21 from the cycle Winterreise, D.911 by Franz Schubert"
Der stürmische Morgen,1839,"Piano, transcr.",,pf,"arr. of No.18 from the cycle Winterreise, D.911 by Franz Schubert"
Im Dorfe,1839,"Piano, transcr.",,pf,"arr. of No.17 from the cycle Winterreise, D.911 by Franz Schubert"
Franz Schuberts geistliche Lieder,1840,"Piano, transcr.",,pf,vol. 2 of Konzerttranskriptionen über 10 geistliche Lieder von Beethoven und Schubert
Litaney,1840,"Piano, transcr.",,pf,"arr. of the song Am Tage Aller Seelen, D.343 by Franz Schubert"
Himmelsfunken,1840,"Piano, transcr.",,pf,"arr. of the song Himmelsfunken, D.651 by Franz Schubert"
Die Gestirne,1840,"Piano, transcr.",,pf,"arr. of the song Die Gestirne, D.444 by Franz Schubert"
Hymne,1840,"Piano, transcr.",,pf,"arr. of No.4 from the incidental music to Rosamunde, D.797 by Franz Schubert"
Melodien von Franz Schubert (6):,1844,"Piano, transcr.",,pf,
Lebe wohl!,1844,"Piano, transcr.",,pf,
Mädchens Klage,1844,"Piano, transcr.",,pf,"arr. of the song Des Mädchens Klage, D.191 by Franz Schubert"
Das Sterbeglöcklein,1844,"Piano, transcr.",,pf,"arr. of the song Das Zügenglöcklein, D.871 by Franz Schubert"
Trockne Blumen,1844,"Piano, transcr.",,pf,"arr. of No.18 from the song cycle Die schöne Müllerin, D.795 by Franz Schubert"
Ungeduld,1844,"Piano, transcr.",,pf,"arr. of No.7 from the song cycle Die schöne Müllerin, D.795 by Franz Schubert; 1st version of S.565/6, S.565bis/6"
Die Forelle,1844,"Piano, transcr.",,pf,"arr. of the song Die Forelle, D.550 by Franz Schubert; 1st version of S.564"
Die Forelle (Lied von Franz Schubert),1846,"Piano, transcr.",,pf,"arr. of the song Die Forelle, D.550 by Franz Schubert; 2nd version of S.563/6"
Müllerlieder von Franz Schubert,1846,"Piano, transcr.",,pf,1st version of S.565bis
Das Wandern,1846,"Piano, transcr.",,pf,"arr. of No.1 from the song cycle Die schöne Müllerin, D.795 by Franz Schubert; 1st version of S.565bis/1"
Der Müller und der Bach,1846,"Piano, transcr.",,pf,"arr. of No.19 from the song cycle Die schöne Müllerin, D.795 by Franz Schubert; 1st version of S.565bis/2"
Der Jäger,1846,"Piano, transcr.",,pf,"arr. of No.14 from the song cycle Die schöne Müllerin, D.795 by Franz Schubert; 1st version of S.565bis/3"
Die böse Farbe,1846,"Piano, transcr.",,pf,"arr. of No.17 from the song cycle Die schöne Müllerin, D.795 by Franz Schubert; 1st version of S.565bis/4"
Wohin?,1846,"Piano, transcr.",,pf,"arr. of No.2 from the song cycle Die schöne Müllerin, D.795 by Franz Schubert; 1st version of S.565bis/5"
Ungeduld,1846,"Piano, transcr.",,pf,"arr. of No.7 from the song cycle Die schöne Müllerin, D.795 by Franz Schubert; 2nd version of S.563/5, S.565bis/6"
Müllerlieder von Franz Schubert,1879,"Piano, transcr.",,pf,2nd (simplified) version of S.565
Das Wandern,1879,"Piano, transcr.",,pf,"arr. of No.1 from the song cycle Die schöne Müllerin, D.795 by Franz Schubert; 2nd version of S.565/1"
Der Müller und der Bach,1879,"Piano, transcr.",,pf,"arr. of No.19 from the song cycle Die schöne Müllerin, D.795 by Franz Schubert; 2nd version of S.565/2"
Der Jäger,1879,"Piano, transcr.",,pf,"arr. of No.14 from the song cycle Die schöne Müllerin, D.795 by Franz Schubert; 2nd version of S.565/3"
Die böse Farbe,1879,"Piano, transcr.",,pf,"arr. of No.17 from the song cycle Die schöne Müllerin, D.795 by Franz Schubert; 2nd version of S.565/4"
Wohin?,1879,"Piano, transcr.",,pf,"arr. of No.2 from the song cycle Die schöne Müllerin, D.795 by Franz Schubert; 2nd version of S.565/5"
Ungeduld,1879,"Piano, transcr.",,pf,"arr. of No.7 from the song cycle Die schöne Müllerin, D.795 by Franz Schubert; 2nd version of S.563/5, S.565/6"
Grosse Fantasie von Franz Schubert,1868,"Piano, transcr.",C major,pf,"edited with additions to the Fantasie in C major, D.760 by Franz Schubert"
Impromptus von F. Schubert (4),1868,"Piano, transcr.",,pf,"edited, with additions to Nos.2 and 3 of Impromptus, D.899 by Franz Schubert"
Liebeslied (Widmung von Robert Schumann),1848,"Piano, transcr.",,pf,"arr. of No.1 of Myrthen, Op.25 by Robert Schumann; 1st version of S.566a"
Liebeslied (Widmung von Robert Schumann),1850-59?,"Piano, transcr.",,pf,2nd version of S.566
Lieder von Robert Schumann,1861,"Piano, transcr.",,pf,
An den Sonnenschein,1861,"Piano, transcr.",,pf,"arr. of No.4 of 6 Gedichte, Op.36 by Robert Schumann"
Rotes Röslein,1861,"Piano, transcr.",,pf,"arr. of No.2 of Lieder und Gesänge, Vol.I, Op.27 by Robert Schumann"
Frühlingsnacht (Lied von Robert Schumann),1872,"Piano, transcr.",,pf,arr. of No.12 of Liederkreis by Robert Schumann
Lieder von Robert und Clara Schumann (10):,1874,"Piano, transcr.",,pf,
Weihnachtslied,1874,"Piano, transcr.",,pf,"arr. of No.16 of Liederalbum für die Jugend, Op.79 by Robert Schumann"
Die wandelnde Glocke,1874,"Piano, transcr.",,pf,"arr. of No.17 of Liederalbum für die Jugend, Op.79 by Robert Schumann"
Frühlings Ankunft,1874,"Piano, transcr.",,pf,"arr. of No.19 of Liederalbum für die Jugend, Op.79 by Robert Schumann"
Des Sennen Abschied,1874,"Piano, transcr.",,pf,"arr. of No.22 of Liederalbum für die Jugend, Op.79 by Robert Schumann"
Er ist's,1874,"Piano, transcr.",,pf,"arr. of No.23 of Liederalbum für die Jugend, Op.79 by Robert Schumann"
Nur wer die Sehnsucht kennt,1874,"Piano, transcr.",,pf,"arr. of No.3 of Lieder und Gesänge aus Wilhelm Meister, Op.98a by Schumann"
An die Türen will ich schleichen,1874,"Piano, transcr.",,pf,"arr. of No.5 of 'Lieder und Gesänge aus Wilhelm Meister, Op.98a by Schumann"
Warum willst du and're fragen,1874,"Piano, transcr.",,pf,"arr. of No.9 of Gedichte aus Ru?ckerts Liebesfru?hling, Op.12, by Clara Schumann"
Ich hab' in deinem Auge,1874,"Piano, transcr.",,pf,"arr. of No.5 of 6 Lieder, Op.13, by Clara Schumann"
Geheimes Flüstern hier und dort,1874,"Piano, transcr.",,pf,"arr. of No.10 of 6 Lieder aus Jucunde von Rollet, Op.23, by Clara Schumann"
Provenzalisches Minnelied (von Robert Schumann),1881,"Piano, transcr.",,pf,"arr. of No.4 of Des Sängers Fluch, Op.139 by Robert Schumann"
Polka de salon (Einleitung und Coda zu Smetanas Polka),1885,"Piano, transcr.",F? major,pf,"additions and revisions to No.1 of 3 Polkas de salon, Op.7 by Bed?ich Smetana"
Die Rose (Romanze von Louis Spohr),1876,"Piano, transcr.",,pf,"arr. of Zemire's romance from the opera Zemire und Azor, by Louis Spohr"
Valse-Caprice No.3 (Einleitung und Schlußtakte zu Tausigs dritter Valse-Caprice),1880,"Piano, transcr.",,pf,additions and revisions to of Valse-Caprice No.3 by Carl Tausig; formerly S.167a
Marche hongroise de Szabadi (Revive Szegedin!),1879,"Piano, transcr.",,pf,arr. of the Marche héroïque de Szabadi by Jules Massenet.
Einleitung und Ungarischer Marsch von Graf Imre Széchényi (Bevezetés és magyar induló Gróf Széchényi Imrétõl ),1872,"Piano, transcr.",,pf,based on the Ungarischer Marsch by Imre Széchényi
Seconda Mazurka di Tirindelli,1880,"Piano, transcr.",,pf,additions and revisions to Mazurka No.2 by Pier Adolfo Tirindelli
Ouvertüre zur Webers Oper Oberon,1846,"Piano, transcr.",,pf,"arr. of the overture from the opera Oberon, J.306 by Carl Maria von Weber"
Ouvertüre aus Webers Oper Der Freischütz,1846,"Piano, transcr.",,pf,"arr. of the overture from the opera Der Freischütz, Op.77 by Carl Maria von Weber"
Webers Jubelovertüre,1846,"Piano, transcr.",,pf,"arr. of the Jubel-Ouvertüre, Op.59 by Carl Maria von Weber"
Konzertstück (von Weber),1868–70,"Piano, transcr.",,pf,arr. of the Konzertstück. Op.79 by Carl Maria von Weber
I Love (Romanze von Wielhorski),1842,"Piano, transcr.",,pf,"arr. of the romance I Love by Mikhail Vielgorsky; 2nd version of S.577/2, S.577bis, and S.577ter"
Autrefois (Romance du Comte Mikaïl Yourievitch Wielhorsky),1843,"Piano, transcr.",,pf,"4th version of S.577/1, S.577bis, and S.577ter"
"Romance ""Lyubila ya""",1842?,"Piano, transcr.",,pf,"1st version of S.577ter, S.577/1, and S.577/2"
"Romance ""Lyubila ya""",1843?,"Piano, transcr.",,pf,"3rd version of S.577bis, S.577/1, and S.577/2"
Pianoforte duet,,,,,
12 Nocturnes (John Field),1877,"Piano, 4 hands, arr.",,pf4h,
Nocturne No.1,1877,"Piano, 4 hands, arr.",,pf4h,"arr. of Nocturne No.1 in E? major, H.24, by John Field"
Nocturne No.2,1877,"Piano, 4 hands, arr.",,pf4h,"arr. of Nocturne No.2 in C minor, H.25, by John Field"
Nocturne No.3,1877,"Piano, 4 hands, arr.",,pf4h,"arr. of Nocturne No.3 in A? major, H.26, by John Field"
Nocturne No.4,1877,"Piano, 4 hands, arr.",,pf4h,"arr. of Nocturne No.4 in A major, H.36, by John Field"
Nocturne No.5,1877,"Piano, 4 hands, arr.",,pf4h,"arr. of Nocturne No.5 in B? major, H.37, by John Field"
Nocturne No.6,1877,"Piano, 4 hands, arr.",,pf4h,"arr. of Nocturne No.6 in F major, H.40, by John Field"
Nocturne No.7,1877,"Piano, 4 hands, arr.",,pf4h,"arr. of Pastorale in A major, H.14, by John Field"
Nocturne No.8,1877,"Piano, 4 hands, arr.",,pf4h,"arr. of Romance in E? major, H.30, by John Field"
Nocturne No.9,1877,"Piano, 4 hands, arr.",,pf4h,"arr. of Nocturne No.8 in E minor, H.46, by John Field"
Nocturne No.10,1877,"Piano, 4 hands, arr.",,pf4h,"arr. of Nocturne No.17 in E major, H.65, by John Field"
Nocturne No.11,1877,"Piano, 4 hands, arr.",,pf4h,"arr. of Nocturne No.11 in E? major, H.56, by John Field"
Nocturne No.12,1877,"Piano, 4 hands, arr.",,pf4h,"arr. of Nocturne No.18 in E major (""Midi""), H.13, by John Field"
Die Legende von der Heiligen Elisabeth:,1862–66?,"Piano, 4 hands, arr.",,pf4h,arr. from S.2
Orchester Einleitung,1862–66?,"Piano, 4 hands, arr.",,pf4h,arr. of Introduction from S.2
Marsch der Kreuzritter,1862–66?,"Piano, 4 hands, arr.",,pf4h,arr. of No.3e from S.2
Der Sturm,1862–66?,"Piano, 4 hands, arr.",,pf4h,arr. of No.4d from S.2
Interludium,1862–66?,"Piano, 4 hands, arr.",,pf4h,arr. of No.6a from S.2
Orchestersätze aus dem Oratorium Christus (2):,1866–73?,"Piano, 4 hands, arr.",,pf4h,arr. from S.3
Hirtengespiel an der Krippe,1866–73?,"Piano, 4 hands, arr.",,pf4h,arr. of No.4 from S.3
Die heiligen drei Könige,1866–73?,"Piano, 4 hands, arr.",,pf4h,arr. of No.5 from S.3
Excelsior! (Preludio zu dem Glocken des Strassburger Münsters),1874,"Piano, 4 hands, arr.",,pf4h,arr. of prelude from S.6
Aus der Ungarischen Krönungsmesse,1869,"Piano, 4 hands, arr.",,pf4h,arr. from S.11
Benedictus,1869,"Piano, 4 hands, arr.",,pf4h,arr. of No.5 from S.11
Offertorium,1869,"Piano, 4 hands, arr.",,pf4h,arr. of No.7 from S.11
O Lamm Gottes!,1878-79,"Piano, 4 hands, arr.",,pf4h,arr. of S.504b/7
Via Crucis (Les 14 stations de la croix),1878–79,"Piano, 4 hands, arr.",,pf4h,arr. of S.53
Fest-Cantate für die Inaugurations-Feier des Beethoven-Denkmals in Bonn,1845,"Piano, 4 hands, arr.",,pf4h,arr. of S.67
Pastorale (Schnitterchor aus dem Entfesselten Prometheus),1861,"Piano, 4 hands, arr.",,pf4h,arr. of No.4 from S.69/2
Gaudeamus igitur (Humoreske),1870?,"Piano, 4 hands, arr.",,pf4h,arr. of S.71a
Marche héroique,1848?,"Piano, 4 hands, arr.",,pf4h,arr. of S.510
Weimars Volkslied,1857,"Piano, 4 hands, arr.",,pf4h,arr. of S.313
Ce qu'on entend sur la montagne (Symphonic Poem No.1),1874,"Piano, 4 hands, arr.",,pf4h,arr. of S.95 (3rd version)
Tasso: Lamento e Trionfo,1858,"Piano, 4 hands, arr.",,pf4h,arr. of S.96
(Symphonic Poem No.2),,,,,
Les préludes,1853–58,"Piano, 4 hands, arr.",,pf4h,arr. of S.97
(Symphonic Poem No.3),,,,,
Orpheus,1858,"Piano, 4 hands, arr.",,pf4h,arr. of S.98
(Symphonic Poem No.4),,,,,
Prometheus,1858?,"Piano, 4 hands, arr.",,pf4h,arr. of S.99
(Symphonic Poem No.5),,,,,
Mazeppa,1874,"Piano, 4 hands, arr.",,pf4h,arr. of S.100
(Symphonic Poem No.6),,,,,
Festklänge,1854–61,"Piano, 4 hands, arr.",,pf4h,arr. of S.101
(Symphonic Poem No.7),,,,,
Hungaria,1874,"Piano, 4 hands, arr.",,pf4h,arr. of S.103
(Symphonic Poem No.9),,,,,
Héroïde funèbre,1877,"Piano, 4 hands, arr.",,pf4h,arr. of S.102
(Symphonic Poem No.8),,,,,
Hunnenschlacht,1877,"Piano, 4 hands, arr.",,pf4h,arr. of S.105
(Symphonic Poem No.11),,,,,
Die Ideale,1874–77,"Piano, 4 hands, arr.",,pf4h,arr. of S.106 by Liszt and Giovanni Sgambati
(Symphonic Poem No.12),,,,,
Hamlet,1874,"Piano, 4 hands, arr.",,pf4h,arr. of S.104
(Symphonic Poem No.10),,,,,
Von der Wiege bis zum Grabe (From the Cradle to the Grave),1881,"Piano, 4 hands, arr.",,pf4h,arr. of S.107
(Symphonic Poem No.13),,,,,
Episoden aus Lenau's Faust (2),1856–61?,"Piano, 4 hands, arr.",,pf4h,arr. of S.110
Der nächtliche Zug,1856–61?,"Piano, 4 hands, arr.",,pf4h,arr. of S.110/1
Der Tanz in der Dorfschenke (Mephisto Waltz),1856–61?,"Piano, 4 hands, arr.",,pf4h,arr. of S.110/2
Mephisto Waltz No.2,1880–81,"Piano, 4 hands, arr.",,pf4h,arr. of S.515
Odes funèbres (3):,1860–69,"Piano, 4 hands, arr.",,pf4h,arr. from S.112
Les morts,1860,"Piano, 4 hands, arr.",,pf4h,arr. of S.112/1
La notte,1866,"Piano, 4 hands, arr.",,pf4h,arr. of S.112/2
Le triomphe funèbre du Tasse,1866–69,"Piano, 4 hands, arr.",,pf4h,arr. of S.112/3
Boze co? Polsk?,1863,"Piano, 4 hands, arr.",,pf4h,arr. of S.113/1
Salve Polonia (Interludium aus dem Oratorium St. Stanislaus),1884,"Piano, 4 hands, arr.",,pf4h,arr. of S.113/2
Künstlerfestzug zur Schillerfeier 1859,1859,"Piano, 4 hands, arr.",,pf4h,arr. of S.114
Festmarsch zur Goethe-Jubiläumfeier,1858?,"Piano, 4 hands, arr.",,pf4h,arr. of S.115
Festmarsch nach Motiven von E.H.z.S.-C.-G.,1858–59,"Piano, 4 hands, arr.",,pf4h,arr. of S.116
Rákóczi-Marsch,1870,"Piano, 4 hands, arr.",,pf4h,arr. of S.117
Ungarischer Marsch zur Krönungsfeier in Ofen-Pest am 8. Juni 1867,1870,"Piano, 4 hands, arr.",,pf4h,arr. of S.118
Ungarischer Sturmmarsch (Hungarian Battle March),1875,"Piano, 4 hands, arr.",,pf4h,arr. of S.119
Epithalam (zu Eduard Reményi‘s Vermählungsfeier),1872,"Piano, 4 hands, arr.",,pf4h,arr. of S.129; Liszt's authorship doubtful
Elegy No.1,1874,"Piano, 4 hands, arr.",,pf4h,arr. of S.196
Weihnachtsbaum,1875?,"Piano, 4 hands, arr.",,pf4h,arr. of S.185a; 1st version of S.613
Psallite (Altes Weihnacthen),1875?,"Piano, 4 hands, arr.",,pf4h,arr. of S.185a/1; 1st version of S.613/1
O heilige Nacht!,1875?,"Piano, 4 hands, arr.",,pf4h,arr. of S.185a/2; 1st version of S.613/2
"Die Hirten an der Krippe (""In dulci jubilo"")",1875?,"Piano, 4 hands, arr.",,pf4h,arr. of S.185a/3; 1st version of S.613/3
Adeste fideles (gleichsam als Marsch der heiligen drei Konige),1875?,"Piano, 4 hands, arr.",,pf4h,arr. of S.185a/4; 1st version of S.613/4
Scherzoso,1875?,"Piano, 4 hands, arr.",,pf4h,arr. of S.185a/5; 1st version of S.613/5
Reveille-Matin (Wecker),1875?,"Piano, 4 hands, arr.",,pf4h,arr. of S.185a/6; 1st version of S.613/6
Schlummerlied,1875?,"Piano, 4 hands, arr.",,pf4h,arr. of S.185a/7; 1st version of S.613/7
(Alt-provenzalisches Noel),1875?,"Piano, 4 hands, arr.",,pf4h,arr. of S.185a/8; 1st version of S.613/8
(Abendglocken),1875?,"Piano, 4 hands, arr.",,pf4h,arr. of S.185a/9; 1st version of S.613/9
(Ehemals),1875?,"Piano, 4 hands, arr.",,pf4h,arr. of S.185a/10; 1st version of S.613/10
Ungarisch,1875?,"Piano, 4 hands, arr.",,pf4h,arr. of S.185a/11; 1st version of S.613/11
Polnisch,1875?,"Piano, 4 hands, arr.",,pf4h,arr. of S.185a/12; 1st version of S.613/12
Weihnachtsbaum,1876–81,"Piano, 4 hands, arr.",,pf4h,arr. of S.186; 2nd version of S.613
Altes Weihnacthen (Psalite),1876–81,"Piano, 4 hands, arr.",,pf4h,arr. of S.186/1; 2nd version of S.613/1
O heilige Nacht!,1876–81,"Piano, 4 hands, arr.",,pf4h,arr. of S.186/2; 2nd version of S.613/2
"Die Hirten an der Krippe (""In dulci jubilo"")",1876–81,"Piano, 4 hands, arr.",,pf4h,arr. of S.186/3; 2nd version of S.613/3
Adeste fideles (Gleichsam als Marsch der heiligen drei Konige,1876–81,"Piano, 4 hands, arr.",,pf4h,arr. of S.186/4; 2nd version of S.613/4
Scherzoso (Man zündet die Kerzen des Baumes an),1876–81,"Piano, 4 hands, arr.",,pf4h,arr. of S.186/5; 2nd version of S.613/5
Carillon,1876–81,"Piano, 4 hands, arr.",,pf4h,arr. of S.186/6; 2nd version of S.613/6
Schlummerlied,1876–81,"Piano, 4 hands, arr.",,pf4h,arr. of S.186/7; 2nd version of S.613/7
Altes provenzalisches Weihnachtslied,1876–81,"Piano, 4 hands, arr.",,pf4h,arr. of S.186/8; 2nd version of S.613/8
Abendglocken,1876–81,"Piano, 4 hands, arr.",,pf4h,arr. of S.186/9; 2nd version of S.613/9
Ehemals,1876–81,"Piano, 4 hands, arr.",,pf4h,arr. of S.186/10; 2nd version of S.613/10
Ungarisch,1876–81,"Piano, 4 hands, arr.",,pf4h,arr. of S.186/11; 2nd version of S.613/11
Polnisch,1876–81,"Piano, 4 hands, arr.",,pf4h,arr. of S.186/12; 2nd version of S.613/12
Dem Andenken Petöfis,1877,"Piano, 4 hands, arr.",,pf4h,arr. of S.349
Grande valse di bravura (La bal de Berne),1836,"Piano, 4 hands, arr.",,pf4h,arr. of S.209
Mephisto Waltz No.3,1883,"Piano, 4 hands, arr.",,pf4h,arr. of S.216
Grand galop chromatique,1838,"Piano, 4 hands, arr.",,pf4h,arr. of S.219
Csárdás macabre,1881–82,"Piano, 4 hands, arr.",,pf4h,arr. of S.224 [by Liszt and János Végh?]
Csárdás obstiné,1884?,"Piano, 4 hands, arr.",,pf4h,arr. of S.225/2 [Liszt's authorship uncertain]
Vom Fels zum Meer! (Deutscher Siegesmarsch),1853–56?,"Piano, 4 hands, arr.",,pf4h,arr. of S.229
Bülow-Marsch,1883,"Piano, 4 hands, arr.",,pf4h,arr. of S.230
Festpolonaise,1876,"Piano, 4 hands, arr.",,pf4h,arr. of S.230a
Hussitenlied (Aus dem 15. Jahrhundert),1840–41,"Piano, 4 hands, arr.",,pf4h,arr. of S.234
Hungarian Rhapsodies (6):,1857–60,"Piano, 4 hands, arr.",,pf4h,arr. of S.359
Hungarian Rhapsody No.1,1860,"Piano, 4 hands, arr.",F minor,pf4h,arr. of S.359/1 (based on S.244/14)
Hungarian Rhapsody No.2,1860,"Piano, 4 hands, arr.",D minor,pf4h,arr. of S.359/2 (based on S.244/12)
Hungarian Rhapsody No.3,1860,"Piano, 4 hands, arr.",D major,pf4h,arr. of S.359/3 (based on S.244/6)
Hungarian Rhapsody No.4,1860,"Piano, 4 hands, arr.",D minor,pf4h,arr. of S.359/4 (based on S.244/2)
Hungarian Rhapsody No.5 (Héroïde-élégiaque),1860,"Piano, 4 hands, arr.",E minor,pf4h,arr. of S.359/5 (based on S.244/5)
